,year,agency_code,career_cluster,num_concentrators,description
14618,2018,182316,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
14619,2018,182316,BMA,0.0,Business Management and Administration
14620,2018,182316,EDUC,0.0,Education and Training
14621,2018,182316,FINA,0.0,Finance
14622,2018,182316,HLTH,24.0,Health Science
14623,2018,182316,HOSP,2.0,Hospitality and Tourism
14624,2018,182316,HUMA,2.0,Human Services
14625,2018,182316,INFO,7.0,Information Technology
14626,2018,182316,LAW,0.0,"Law, Public Safety, Corrections and Security"
14627,2018,182316,MANU,2.0,Manufacturing
14628,2018,182316,MRKT,0.0,Marketing Sales & Services
14629,2018,182316,STEM,0.0,"Science, Tech, Engineering and Math"
14630,2018,182316,TRAN,0.0,"Transportation, Distribution & Logistics"
14631,2018,182700,AGNR,0.0,Agricultural & Natural Resources Tech
14632,2018,182700,ARCH,1.0,Architecture and Construction
14633,2018,182700,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14634,2018,182700,BMA,0.0,Business Management and Administration
14635,2018,182700,EDUC,0.0,Education and Training
14636,2018,182700,FINA,0.0,Finance
14637,2018,182700,HLTH,0.0,Health Science
14638,2018,182700,HOSP,0.0,Hospitality and Tourism
14639,2018,182700,HUMA,0.0,Human Services
14640,2018,182700,INFO,0.0,Information Technology
14641,2018,182700,LAW,0.0,"Law, Public Safety, Corrections and Security"
14642,2018,182700,MANU,0.0,Manufacturing
14643,2018,182700,MRKT,0.0,Marketing Sales & Services
14644,2018,182700,STEM,0.0,"Science, Tech, Engineering and Math"
14645,2018,182700,TRAN,0.0,"Transportation, Distribution & Logistics"
14646,2018,190310,AGNR,13.0,Agricultural & Natural Resources Tech
14647,2018,190310,ARCH,0.0,Architecture and Construction
14648,2018,190310,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14649,2018,190310,BMA,0.0,Business Management and Administration
14650,2018,190310,EDUC,0.0,Education and Training
14651,2018,190310,FINA,0.0,Finance
14652,2018,190310,HLTH,1.0,Health Science
14653,2018,190310,HOSP,13.0,Hospitality and Tourism
14654,2018,190310,HUMA,0.0,Human Services
14655,2018,190310,INFO,0.0,Information Technology
14656,2018,190310,LAW,0.0,"Law, Public Safety, Corrections and Security"
14657,2018,190310,MANU,0.0,Manufacturing
14658,2018,190310,MRKT,0.0,Marketing Sales & Services
14659,2018,190310,STEM,0.0,"Science, Tech, Engineering and Math"
14660,2018,190310,TRAN,1.0,"Transportation, Distribution & Logistics"
14661,2018,190316,AGNR,10.0,Agricultural & Natural Resources Tech
14662,2018,190316,ARCH,9.0,Architecture and Construction
14663,2018,190316,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
14664,2018,190316,BMA,2.0,Business Management and Administration
14665,2018,190316,EDUC,0.0,Education and Training
14666,2018,190316,FINA,0.0,Finance
14667,2018,190316,HLTH,20.0,Health Science
14668,2018,190316,HOSP,1.0,Hospitality and Tourism
14669,2018,190316,HUMA,0.0,Human Services
14670,2018,190316,INFO,6.0,Information Technology
14671,2018,190316,LAW,3.0,"Law, Public Safety, Corrections and Security"
14672,2018,190316,MANU,1.0,Manufacturing
14673,2018,190316,MRKT,1.0,Marketing Sales & Services
14674,2018,190316,STEM,0.0,"Science, Tech, Engineering and Math"
14675,2018,190316,TRAN,2.0,"Transportation, Distribution & Logistics"
14676,2018,190336,AGNR,20.0,Agricultural & Natural Resources Tech
14677,2018,190336,ARCH,22.0,Architecture and Construction
14678,2018,190336,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14679,2018,190336,BMA,0.0,Business Management and Administration
14680,2018,190336,EDUC,0.0,Education and Training
14681,2018,190336,FINA,0.0,Finance
14682,2018,190336,HLTH,33.0,Health Science
14683,2018,190336,HOSP,16.0,Hospitality and Tourism
14684,2018,190336,HUMA,0.0,Human Services
14685,2018,190336,INFO,0.0,Information Technology
14686,2018,190336,LAW,7.0,"Law, Public Safety, Corrections and Security"
14687,2018,190336,MANU,0.0,Manufacturing
14688,2018,190336,MRKT,4.0,Marketing Sales & Services
14689,2018,190336,STEM,6.0,"Science, Tech, Engineering and Math"
14690,2018,190336,TRAN,8.0,"Transportation, Distribution & Logistics"
14691,2018,190342,AGNR,32.0,Agricultural & Natural Resources Tech
14692,2018,190342,ARCH,14.0,Architecture and Construction
14693,2018,190342,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
14694,2018,190342,BMA,4.0,Business Management and Administration
14695,2018,190342,EDUC,0.0,Education and Training
14696,2018,190342,FINA,0.0,Finance
14697,2018,190342,HLTH,20.0,Health Science
14698,2018,190342,HOSP,21.0,Hospitality and Tourism
14699,2018,190342,HUMA,0.0,Human Services
14700,2018,190342,INFO,14.0,Information Technology
14701,2018,190342,LAW,1.0,"Law, Public Safety, Corrections and Security"
14702,2018,190342,MANU,1.0,Manufacturing
14703,2018,190342,MRKT,2.0,Marketing Sales & Services
14704,2018,190342,STEM,0.0,"Science, Tech, Engineering and Math"
14705,2018,190342,TRAN,17.0,"Transportation, Distribution & Logistics"
14706,2018,19A000,AGNR,0.0,Agricultural & Natural Resources Tech
14707,2018,19A000,ARCH,0.0,Architecture and Construction
14708,2018,19A000,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14709,2018,19A000,BMA,0.0,Business Management and Administration
14710,2018,19A000,EDUC,0.0,Education and Training
14711,2018,19A000,FINA,0.0,Finance
14712,2018,19A000,HLTH,0.0,Health Science
14713,2018,19A000,HOSP,1.0,Hospitality and Tourism
14714,2018,19A000,HUMA,0.0,Human Services
14715,2018,19A000,INFO,0.0,Information Technology
14716,2018,19A000,LAW,1.0,"Law, Public Safety, Corrections and Security"
14717,2018,19A000,MANU,2.0,Manufacturing
14718,2018,19A000,MRKT,0.0,Marketing Sales & Services
14719,2018,19A000,STEM,0.0,"Science, Tech, Engineering and Math"
14720,2018,19A000,TRAN,0.0,"Transportation, Distribution & Logistics"
14721,2018,200308,AGNR,1.0,Agricultural & Natural Resources Tech
14722,2018,200308,ARCH,0.0,Architecture and Construction
14723,2018,200308,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14724,2018,200308,BMA,0.0,Business Management and Administration
14725,2018,200308,EDUC,0.0,Education and Training
14726,2018,200308,FINA,0.0,Finance
14727,2018,200308,HLTH,11.0,Health Science
14728,2018,200308,HOSP,3.0,Hospitality and Tourism
14729,2018,200308,HUMA,1.0,Human Services
14730,2018,200308,INFO,6.0,Information Technology
14731,2018,200308,LAW,0.0,"Law, Public Safety, Corrections and Security"
14732,2018,200308,MANU,2.0,Manufacturing
14733,2018,200308,MRKT,0.0,Marketing Sales & Services
14734,2018,200308,STEM,5.0,"Science, Tech, Engineering and Math"
14735,2018,200308,TRAN,0.0,"Transportation, Distribution & Logistics"
14736,2018,200314,AGNR,4.0,Agricultural & Natural Resources Tech
14737,2018,200314,ARCH,5.0,Architecture and Construction
14738,2018,200314,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14739,2018,200314,BMA,1.0,Business Management and Administration
14740,2018,200314,EDUC,0.0,Education and Training
14741,2018,200314,FINA,0.0,Finance
14742,2018,200314,HLTH,15.0,Health Science
14743,2018,200314,HOSP,1.0,Hospitality and Tourism
14744,2018,200314,HUMA,0.0,Human Services
14745,2018,200314,INFO,3.0,Information Technology
14746,2018,200314,LAW,0.0,"Law, Public Safety, Corrections and Security"
14747,2018,200314,MANU,3.0,Manufacturing
14748,2018,200314,MRKT,0.0,Marketing Sales & Services
14749,2018,200314,STEM,0.0,"Science, Tech, Engineering and Math"
14750,2018,200314,TRAN,1.0,"Transportation, Distribution & Logistics"
14751,2018,200322,AGNR,2.0,Agricultural & Natural Resources Tech
14752,2018,200322,ARCH,1.0,Architecture and Construction
14753,2018,200322,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14754,2018,200322,BMA,0.0,Business Management and Administration
14755,2018,200322,EDUC,0.0,Education and Training
14756,2018,200322,FINA,0.0,Finance
14757,2018,200322,HLTH,1.0,Health Science
14758,2018,200322,HOSP,0.0,Hospitality and Tourism
14759,2018,200322,HUMA,0.0,Human Services
14760,2018,200322,INFO,1.0,Information Technology
14761,2018,200322,LAW,0.0,"Law, Public Safety, Corrections and Security"
14762,2018,200322,MANU,1.0,Manufacturing
14763,2018,200322,MRKT,0.0,Marketing Sales & Services
14764,2018,200322,STEM,1.0,"Science, Tech, Engineering and Math"
14765,2018,200322,TRAN,0.0,"Transportation, Distribution & Logistics"
14766,2018,200328,AGNR,14.0,Agricultural & Natural Resources Tech
14767,2018,200328,ARCH,0.0,Architecture and Construction
14768,2018,200328,AAVC,15.0,"Arts, Audio/Video Techn and Comm"
14769,2018,200328,BMA,1.0,Business Management and Administration
14770,2018,200328,EDUC,0.0,Education and Training
14771,2018,200328,FINA,0.0,Finance
14772,2018,200328,HLTH,23.0,Health Science
14773,2018,200328,HOSP,1.0,Hospitality and Tourism
14774,2018,200328,HUMA,1.0,Human Services
14775,2018,200328,INFO,5.0,Information Technology
14776,2018,200328,LAW,2.0,"Law, Public Safety, Corrections and Security"
14777,2018,200328,MANU,7.0,Manufacturing
14778,2018,200328,MRKT,0.0,Marketing Sales & Services
14779,2018,200328,STEM,0.0,"Science, Tech, Engineering and Math"
14780,2018,200328,TRAN,0.0,"Transportation, Distribution & Logistics"
14781,2018,200350,AGNR,0.0,Agricultural & Natural Resources Tech
14782,2018,200350,ARCH,0.0,Architecture and Construction
14783,2018,200350,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14784,2018,200350,BMA,0.0,Business Management and Administration
14785,2018,200350,EDUC,0.0,Education and Training
14786,2018,200350,FINA,0.0,Finance
14787,2018,200350,HLTH,0.0,Health Science
14788,2018,200350,HOSP,0.0,Hospitality and Tourism
14789,2018,200350,HUMA,0.0,Human Services
14790,2018,200350,INFO,0.0,Information Technology
14791,2018,200350,LAW,1.0,"Law, Public Safety, Corrections and Security"
14792,2018,200350,MANU,0.0,Manufacturing
14793,2018,200350,MRKT,0.0,Marketing Sales & Services
14794,2018,200350,STEM,5.0,"Science, Tech, Engineering and Math"
14795,2018,200350,TRAN,1.0,"Transportation, Distribution & Logistics"
14796,2018,210312,AGNR,29.0,Agricultural & Natural Resources Tech
14797,2018,210312,ARCH,0.0,Architecture and Construction
14798,2018,210312,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
14799,2018,210312,BMA,3.0,Business Management and Administration
14800,2018,210312,EDUC,0.0,Education and Training
14801,2018,210312,FINA,0.0,Finance
14802,2018,210312,HLTH,6.0,Health Science
14803,2018,210312,HOSP,12.0,Hospitality and Tourism
14804,2018,210312,HUMA,0.0,Human Services
14805,2018,210312,INFO,3.0,Information Technology
14806,2018,210312,LAW,0.0,"Law, Public Safety, Corrections and Security"
14807,2018,210312,MANU,7.0,Manufacturing
14808,2018,210312,MRKT,1.0,Marketing Sales & Services
14809,2018,210312,STEM,0.0,"Science, Tech, Engineering and Math"
14810,2018,210312,TRAN,0.0,"Transportation, Distribution & Logistics"
14811,2018,220310,AGNR,10.0,Agricultural & Natural Resources Tech
14812,2018,220310,ARCH,8.0,Architecture and Construction
14813,2018,220310,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14814,2018,220310,BMA,6.0,Business Management and Administration
14815,2018,220310,EDUC,0.0,Education and Training
14816,2018,220310,FINA,0.0,Finance
14817,2018,220310,HLTH,13.0,Health Science
14818,2018,220310,HOSP,8.0,Hospitality and Tourism
14819,2018,220310,HUMA,0.0,Human Services
14820,2018,220310,INFO,9.0,Information Technology
14821,2018,220310,LAW,0.0,"Law, Public Safety, Corrections and Security"
14822,2018,220310,MANU,0.0,Manufacturing
14823,2018,220310,MRKT,0.0,Marketing Sales & Services
14824,2018,220310,STEM,0.0,"Science, Tech, Engineering and Math"
14825,2018,220310,TRAN,7.0,"Transportation, Distribution & Logistics"
14826,2018,230312,AGNR,56.0,Agricultural & Natural Resources Tech
14827,2018,230312,ARCH,18.0,Architecture and Construction
14828,2018,230312,AAVC,9.0,"Arts, Audio/Video Techn and Comm"
14829,2018,230312,BMA,5.0,Business Management and Administration
14830,2018,230312,EDUC,0.0,Education and Training
14831,2018,230312,FINA,0.0,Finance
14832,2018,230312,HLTH,29.0,Health Science
14833,2018,230312,HOSP,26.0,Hospitality and Tourism
14834,2018,230312,HUMA,1.0,Human Services
14835,2018,230312,INFO,11.0,Information Technology
14836,2018,230312,LAW,15.0,"Law, Public Safety, Corrections and Security"
14837,2018,230312,MANU,16.0,Manufacturing
14838,2018,230312,MRKT,1.0,Marketing Sales & Services
14839,2018,230312,STEM,0.0,"Science, Tech, Engineering and Math"
14840,2018,230312,TRAN,0.0,"Transportation, Distribution & Logistics"
14841,2018,230322,AGNR,0.0,Agricultural & Natural Resources Tech
14842,2018,230322,ARCH,0.0,Architecture and Construction
14843,2018,230322,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14844,2018,230322,BMA,0.0,Business Management and Administration
14845,2018,230322,EDUC,0.0,Education and Training
14846,2018,230322,FINA,0.0,Finance
14847,2018,230322,HLTH,0.0,Health Science
14848,2018,230322,HOSP,0.0,Hospitality and Tourism
14849,2018,230322,HUMA,0.0,Human Services
14850,2018,230322,INFO,1.0,Information Technology
14851,2018,230322,LAW,0.0,"Law, Public Safety, Corrections and Security"
14852,2018,230322,MANU,0.0,Manufacturing
14853,2018,230322,MRKT,0.0,Marketing Sales & Services
14854,2018,230322,STEM,0.0,"Science, Tech, Engineering and Math"
14855,2018,230322,TRAN,0.0,"Transportation, Distribution & Logistics"
14856,2018,230324,AGNR,41.0,Agricultural & Natural Resources Tech
14857,2018,230324,ARCH,7.0,Architecture and Construction
14858,2018,230324,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14859,2018,230324,BMA,9.0,Business Management and Administration
14860,2018,230324,EDUC,1.0,Education and Training
14861,2018,230324,FINA,0.0,Finance
14862,2018,230324,HLTH,39.0,Health Science
14863,2018,230324,HOSP,22.0,Hospitality and Tourism
14864,2018,230324,HUMA,2.0,Human Services
14865,2018,230324,INFO,4.0,Information Technology
14866,2018,230324,LAW,17.0,"Law, Public Safety, Corrections and Security"
14867,2018,230324,MANU,28.0,Manufacturing
14868,2018,230324,MRKT,1.0,Marketing Sales & Services
14869,2018,230324,STEM,0.0,"Science, Tech, Engineering and Math"
14870,2018,230324,TRAN,10.0,"Transportation, Distribution & Logistics"
14871,2018,230330,AGNR,0.0,Agricultural & Natural Resources Tech
14872,2018,230330,ARCH,8.0,Architecture and Construction
14873,2018,230330,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14874,2018,230330,BMA,3.0,Business Management and Administration
14875,2018,230330,EDUC,0.0,Education and Training
14876,2018,230330,FINA,0.0,Finance
14877,2018,230330,HLTH,0.0,Health Science
14878,2018,230330,HOSP,0.0,Hospitality and Tourism
14879,2018,230330,HUMA,0.0,Human Services
14880,2018,230330,INFO,0.0,Information Technology
14881,2018,230330,LAW,0.0,"Law, Public Safety, Corrections and Security"
14882,2018,230330,MANU,0.0,Manufacturing
14883,2018,230330,MRKT,0.0,Marketing Sales & Services
14884,2018,230330,STEM,0.0,"Science, Tech, Engineering and Math"
14885,2018,230330,TRAN,0.0,"Transportation, Distribution & Logistics"
14886,2018,230350,AGNR,40.0,Agricultural & Natural Resources Tech
14887,2018,230350,ARCH,21.0,Architecture and Construction
14888,2018,230350,AAVC,10.0,"Arts, Audio/Video Techn and Comm"
14889,2018,230350,BMA,21.0,Business Management and Administration
14890,2018,230350,EDUC,3.0,Education and Training
14891,2018,230350,FINA,0.0,Finance
14892,2018,230350,HLTH,21.0,Health Science
14893,2018,230350,HOSP,36.0,Hospitality and Tourism
14894,2018,230350,HUMA,0.0,Human Services
14895,2018,230350,INFO,5.0,Information Technology
14896,2018,230350,LAW,27.0,"Law, Public Safety, Corrections and Security"
14897,2018,230350,MANU,40.0,Manufacturing
14898,2018,230350,MRKT,3.0,Marketing Sales & Services
14899,2018,230350,STEM,10.0,"Science, Tech, Engineering and Math"
14900,2018,230350,TRAN,0.0,"Transportation, Distribution & Logistics"
14901,2018,230361,AGNR,0.0,Agricultural & Natural Resources Tech
14902,2018,230361,ARCH,25.0,Architecture and Construction
14903,2018,230361,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14904,2018,230361,BMA,11.0,Business Management and Administration
14905,2018,230361,EDUC,0.0,Education and Training
14906,2018,230361,FINA,0.0,Finance
14907,2018,230361,HLTH,23.0,Health Science
14908,2018,230361,HOSP,19.0,Hospitality and Tourism
14909,2018,230361,HUMA,2.0,Human Services
14910,2018,230361,INFO,4.0,Information Technology
14911,2018,230361,LAW,14.0,"Law, Public Safety, Corrections and Security"
14912,2018,230361,MANU,5.0,Manufacturing
14913,2018,230361,MRKT,0.0,Marketing Sales & Services
14914,2018,230361,STEM,4.0,"Science, Tech, Engineering and Math"
14915,2018,230361,TRAN,0.0,"Transportation, Distribution & Logistics"
14916,2018,240334,AGNR,26.0,Agricultural & Natural Resources Tech
14917,2018,240334,ARCH,0.0,Architecture and Construction
14918,2018,240334,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14919,2018,240334,BMA,0.0,Business Management and Administration
14920,2018,240334,EDUC,0.0,Education and Training
14921,2018,240334,FINA,0.0,Finance
14922,2018,240334,HLTH,10.0,Health Science
14923,2018,240334,HOSP,0.0,Hospitality and Tourism
14924,2018,240334,HUMA,1.0,Human Services
14925,2018,240334,INFO,1.0,Information Technology
14926,2018,240334,LAW,4.0,"Law, Public Safety, Corrections and Security"
14927,2018,240334,MANU,0.0,Manufacturing
14928,2018,240334,MRKT,0.0,Marketing Sales & Services
14929,2018,240334,STEM,0.0,"Science, Tech, Engineering and Math"
14930,2018,240334,TRAN,1.0,"Transportation, Distribution & Logistics"
14931,2018,240371,AGNR,28.0,Agricultural & Natural Resources Tech
14932,2018,240371,ARCH,1.0,Architecture and Construction
14933,2018,240371,AAVC,0.0,"Arts, Audio/Video Techn and Comm"
14934,2018,240371,BMA,0.0,Business Management and Administration
14935,2018,240371,EDUC,0.0,Education and Training
14936,2018,240371,FINA,0.0,Finance
14937,2018,240371,HLTH,15.0,Health Science
14938,2018,240371,HOSP,0.0,Hospitality and Tourism
14939,2018,240371,HUMA,0.0,Human Services
14940,2018,240371,INFO,10.0,Information Technology
14941,2018,240371,LAW,1.0,"Law, Public Safety, Corrections and Security"
14942,2018,240371,MANU,0.0,Manufacturing
14943,2018,240371,MRKT,0.0,Marketing Sales & Services
14944,2018,240371,STEM,0.0,"Science, Tech, Engineering and Math"
14945,2018,240371,TRAN,4.0,"Transportation, Distribution & Logistics"
