,year,agency_code,career_cluster,num_concentrators
29617,2021,710LEA,BMA,2.0
29618,2021,710LEA,HLTH,105.0
29619,2021,710LEA,HOSP,65.0
29620,2021,710LEA,HUMA,48.0
29621,2021,710LEA,MANU,3.0
29622,2021,710LEA,MRKT,1.0
29623,2021,710LEA,STEM,3.0
29624,2021,710LEA,TRAN,3.0
29625,2021,720316,AAVC,6.0
29626,2021,720316,AGNR,51.0
29627,2021,720316,ARCH,5.0
29628,2021,720316,HLTH,15.0
29629,2021,720316,LAW,12.0
29630,2021,720316,TRAN,11.0
29631,2021,720LEA,AAVC,6.0
29632,2021,720LEA,AGNR,51.0
29633,2021,720LEA,ARCH,5.0
29634,2021,720LEA,HLTH,15.0
29635,2021,720LEA,LAW,12.0
29636,2021,720LEA,TRAN,11.0
29637,2021,730350,BMA,2.0
29638,2021,730350,EDUC,1.0
29639,2021,730350,HUMA,1.0
29640,2021,730350,INFO,11.0
29641,2021,730350,MANU,5.0
29642,2021,730352,AGNR,16.0
29643,2021,730352,ARCH,67.0
29644,2021,730352,BMA,7.0
29645,2021,730352,HLTH,39.0
29646,2021,730352,HUMA,44.0
29647,2021,730352,LAW,16.0
29648,2021,730352,MRKT,16.0
29649,2021,730352,TRAN,16.0
29650,2021,730LEA,AGNR,16.0
29651,2021,730LEA,ARCH,67.0
29652,2021,730LEA,BMA,9.0
29653,2021,730LEA,EDUC,1.0
29654,2021,730LEA,HLTH,39.0
29655,2021,730LEA,HUMA,45.0
29656,2021,730LEA,INFO,11.0
29657,2021,730LEA,LAW,16.0
29658,2021,730LEA,MANU,5.0
29659,2021,730LEA,MRKT,16.0
29660,2021,730LEA,TRAN,16.0
29661,2021,740309,AGNR,21.0
29662,2021,740309,ARCH,5.0
29663,2021,740309,HLTH,19.0
29664,2021,740309,HUMA,47.0
29665,2021,740309,MANU,11.0
29666,2021,740309,STEM,18.0
29667,2021,740309,TRAN,5.0
29668,2021,740333,AAVC,4.0
29669,2021,740333,AGNR,14.0
29670,2021,740333,ARCH,33.0
29671,2021,740333,BMA,1.0
29672,2021,740333,HLTH,118.0
29673,2021,740333,HOSP,24.0
29674,2021,740333,HUMA,32.0
29675,2021,740333,INFO,30.0
29676,2021,740333,MANU,9.0
29677,2021,740333,TRAN,21.0
29678,2021,740344,AAVC,8.0
29679,2021,740344,AGNR,25.0
29680,2021,740344,ARCH,7.0
29681,2021,740344,HLTH,27.0
29682,2021,740344,HUMA,24.0
29683,2021,740344,INFO,1.0
29684,2021,740344,MANU,12.0
29685,2021,740344,STEM,23.0
29686,2021,740344,TRAN,7.0
29687,2021,740366,AAVC,8.0
29688,2021,740366,ARCH,34.0
29689,2021,740366,HLTH,41.0
29690,2021,740366,HOSP,20.0
29691,2021,740366,HUMA,27.0
29692,2021,740366,MANU,12.0
29693,2021,740366,STEM,6.0
29694,2021,740374,AGNR,3.0
29695,2021,740374,ARCH,11.0
29696,2021,740374,HLTH,24.0
29697,2021,740374,HUMA,52.0
29698,2021,740374,MANU,7.0
29699,2021,740374,STEM,23.0
29700,2021,740388,AAVC,33.0
29701,2021,740388,ARCH,18.0
29702,2021,740388,EDUC,1.0
29703,2021,740388,HLTH,69.0
29704,2021,740388,HOSP,8.0
29705,2021,740388,HUMA,82.0
29706,2021,740388,STEM,21.0
29707,2021,740388,TRAN,7.0
29708,2021,740500,ARCH,1.0
29709,2021,740500,BMA,3.0
29710,2021,740500,INFO,1.0
29711,2021,740500,LAW,1.0
29712,2021,740500,MANU,2.0
29713,2021,740LEA,AAVC,53.0
29714,2021,740LEA,AGNR,63.0
29715,2021,740LEA,ARCH,109.0
29716,2021,740LEA,BMA,4.0
29717,2021,740LEA,EDUC,1.0
29718,2021,740LEA,HLTH,298.0
29719,2021,740LEA,HOSP,52.0
29720,2021,740LEA,HUMA,264.0
29721,2021,740LEA,INFO,32.0
29722,2021,740LEA,LAW,1.0
29723,2021,740LEA,MANU,53.0
29724,2021,740LEA,STEM,91.0
29725,2021,740LEA,TRAN,40.0
29726,2021,750317,BMA,1.0
29727,2021,750317,HLTH,1.0
29728,2021,750318,AGNR,60.0
29729,2021,750318,HLTH,37.0
29730,2021,750318,HOSP,7.0
29731,2021,750318,HUMA,23.0
29732,2021,750318,LAW,6.0
29733,2021,750318,MANU,4.0
29734,2021,750318,STEM,7.0
29735,2021,750LEA,AGNR,60.0
29736,2021,750LEA,BMA,1.0
29737,2021,750LEA,HLTH,38.0
29738,2021,750LEA,HOSP,7.0
29739,2021,750LEA,HUMA,23.0
29740,2021,750LEA,LAW,6.0
29741,2021,750LEA,MANU,4.0
29742,2021,750LEA,STEM,7.0
29743,2021,760318,AAVC,1.0
29744,2021,760318,AGNR,33.0
29745,2021,760318,ARCH,16.0
29746,2021,760318,HLTH,1.0
29747,2021,760318,HUMA,18.0
29748,2021,760318,MANU,11.0
29749,2021,760339,AGNR,41.0
29750,2021,760339,ARCH,24.0
29751,2021,760339,HLTH,13.0
29752,2021,760339,HUMA,25.0
29753,2021,760348,AGNR,20.0
29754,2021,760348,HLTH,10.0
29755,2021,760348,HOSP,17.0
29756,2021,760348,HUMA,38.0
29757,2021,760348,INFO,1.0
29758,2021,760348,MANU,42.0
29759,2021,760348,TRAN,26.0
29760,2021,760354,AAVC,1.0
29761,2021,760354,ARCH,1.0
29762,2021,760354,BMA,1.0
29763,2021,760354,FINA,1.0
29764,2021,760354,HUMA,1.0
29765,2021,760354,INFO,3.0
29766,2021,760354,TRAN,1.0
29767,2021,760358,AGNR,26.0
29768,2021,760358,ARCH,22.0
29769,2021,760358,HLTH,9.0
29770,2021,760358,HUMA,38.0
29771,2021,760358,INFO,8.0
29772,2021,760358,MANU,2.0
29773,2021,760380,AGNR,78.0
29774,2021,760380,ARCH,21.0
29775,2021,760380,HLTH,16.0
29776,2021,760380,HOSP,14.0
29777,2021,760380,HUMA,2.0
29778,2021,760380,INFO,9.0
29779,2021,760380,MRKT,3.0
29780,2021,760382,AAVC,1.0
29781,2021,760382,AGNR,22.0
29782,2021,760382,HLTH,6.0
29783,2021,760382,INFO,1.0
29784,2021,760388,AAVC,8.0
29785,2021,760388,AGNR,18.0
29786,2021,760388,ARCH,24.0
29787,2021,760388,HLTH,49.0
29788,2021,760388,HOSP,13.0
29789,2021,760388,HUMA,33.0
29790,2021,760388,TRAN,18.0
29791,2021,760LEA,AAVC,11.0
29792,2021,760LEA,AGNR,238.0
29793,2021,760LEA,ARCH,108.0
29794,2021,760LEA,BMA,1.0
29795,2021,760LEA,FINA,1.0
29796,2021,760LEA,HLTH,104.0
29797,2021,760LEA,HOSP,44.0
29798,2021,760LEA,HUMA,155.0
29799,2021,760LEA,INFO,22.0
29800,2021,760LEA,MANU,55.0
29801,2021,760LEA,MRKT,3.0
29802,2021,760LEA,TRAN,45.0
29803,2021,761304,AAVC,43.0
29804,2021,761304,AGNR,20.0
29805,2021,761304,HLTH,31.0
29806,2021,761304,HOSP,17.0
29807,2021,761304,HUMA,21.0
29808,2021,761304,MANU,24.0
29809,2021,761304,STEM,17.0
29810,2021,761304,TRAN,2.0
29811,2021,761LEA,AAVC,43.0
29812,2021,761LEA,AGNR,20.0
29813,2021,761LEA,HLTH,31.0
29814,2021,761LEA,HOSP,17.0
29815,2021,761LEA,HUMA,21.0
29816,2021,761LEA,MANU,24.0
29817,2021,761LEA,STEM,17.0
29818,2021,761LEA,TRAN,2.0
29819,2021,770348,AAVC,30.0
29820,2021,770348,AGNR,10.0
29821,2021,770348,ARCH,17.0
29822,2021,770348,BMA,17.0
29823,2021,770348,FINA,4.0
29824,2021,770348,HLTH,68.0
29825,2021,770348,HOSP,9.0
29826,2021,770348,HUMA,14.0
29827,2021,770348,LAW,17.0
29828,2021,770348,MANU,9.0
29829,2021,770348,MRKT,6.0
29830,2021,770348,STEM,12.0
29831,2021,770348,TRAN,5.0
29832,2021,770349,ARCH,1.0
29833,2021,770349,BMA,3.0
29834,2021,770349,FINA,1.0
29835,2021,770349,LAW,1.0
29836,2021,770349,MANU,3.0
29837,2021,770349,STEM,5.0
29838,2021,770LEA,AAVC,30.0
29839,2021,770LEA,AGNR,10.0
29840,2021,770LEA,ARCH,18.0
29841,2021,770LEA,BMA,20.0
29842,2021,770LEA,FINA,5.0
29843,2021,770LEA,HLTH,68.0
29844,2021,770LEA,HOSP,9.0
29845,2021,770LEA,HUMA,14.0
29846,2021,770LEA,LAW,18.0
29847,2021,770LEA,MANU,12.0
29848,2021,770LEA,MRKT,6.0
29849,2021,770LEA,STEM,17.0
29850,2021,770LEA,TRAN,5.0
29851,2021,780325,AAVC,1.0
29852,2021,780325,AGNR,29.0
29853,2021,780325,ARCH,4.0
29854,2021,780325,HLTH,51.0
29855,2021,780325,HOSP,6.0
29856,2021,780325,INFO,1.0
29857,2021,780325,MANU,2.0
29858,2021,780342,AAVC,33.0
29859,2021,780342,AGNR,34.0
29860,2021,780342,ARCH,4.0
29861,2021,780342,BMA,24.0
29862,2021,780342,HLTH,39.0
29863,2021,780342,HOSP,14.0
29864,2021,780342,HUMA,80.0
29865,2021,780342,INFO,1.0
29866,2021,780342,LAW,3.0
29867,2021,780342,MANU,2.0
29868,2021,780342,TRAN,1.0
29869,2021,780385,BMA,10.0
29870,2021,780385,EDUC,1.0
29871,2021,780385,INFO,3.0
29872,2021,780385,STEM,1.0
29873,2021,780391,AAVC,5.0
29874,2021,780391,AGNR,24.0
29875,2021,780391,ARCH,4.0
29876,2021,780391,BMA,46.0
29877,2021,780391,HLTH,17.0
29878,2021,780391,HUMA,70.0
29879,2021,780391,INFO,3.0
29880,2021,780391,LAW,1.0
29881,2021,780391,MANU,4.0
29882,2021,780391,MRKT,50.0
29883,2021,780401,AGNR,35.0
29884,2021,780401,ARCH,2.0
29885,2021,780401,BMA,8.0
29886,2021,780401,HLTH,14.0
29887,2021,780401,HOSP,10.0
29888,2021,780401,HUMA,79.0
29889,2021,780401,INFO,15.0
29890,2021,780401,MANU,4.0
29891,2021,780401,MRKT,5.0
29892,2021,780401,STEM,1.0
29893,2021,780420,AAVC,10.0
29894,2021,780420,AGNR,69.0
29895,2021,780420,ARCH,10.0
29896,2021,780420,HLTH,71.0
29897,2021,780420,HUMA,82.0
29898,2021,780420,INFO,2.0
29899,2021,780420,LAW,4.0
29900,2021,780420,MANU,2.0
29901,2021,780420,STEM,4.0
29902,2021,780420,TRAN,4.0
29903,2021,780LEA,AAVC,49.0
29904,2021,780LEA,AGNR,191.0
29905,2021,780LEA,ARCH,24.0
29906,2021,780LEA,BMA,88.0
29907,2021,780LEA,EDUC,1.0
29908,2021,780LEA,HLTH,192.0
29909,2021,780LEA,HOSP,30.0
29910,2021,780LEA,HUMA,311.0
29911,2021,780LEA,INFO,25.0
29912,2021,780LEA,LAW,8.0
29913,2021,780LEA,MANU,14.0
29914,2021,780LEA,MRKT,55.0
29915,2021,780LEA,STEM,6.0
29916,2021,780LEA,TRAN,5.0
29917,2021,790314,AAVC,5.0
29918,2021,790314,AGNR,3.0
29919,2021,790314,ARCH,5.0
29920,2021,790314,HLTH,20.0
29921,2021,790314,HOSP,5.0
29922,2021,790314,HUMA,21.0
29923,2021,790314,LAW,1.0
29924,2021,790314,STEM,19.0
29925,2021,790354,AAVC,9.0
29926,2021,790354,HLTH,50.0
29927,2021,790354,HOSP,14.0
29928,2021,790354,HUMA,49.0
29929,2021,790354,STEM,10.0
29930,2021,790354,TRAN,10.0
29931,2021,790366,AAVC,36.0
29932,2021,790366,ARCH,10.0
29933,2021,790366,HLTH,10.0
29934,2021,790366,HOSP,17.0
29935,2021,790366,HUMA,4.0
29936,2021,790366,LAW,2.0
29937,2021,790378,AAVC,8.0
29938,2021,790378,AGNR,15.0
29939,2021,790378,ARCH,1.0
29940,2021,790378,HLTH,26.0
29941,2021,790378,HOSP,26.0
29942,2021,790378,HUMA,8.0
29943,2021,790378,LAW,28.0
29944,2021,790378,TRAN,13.0
29945,2021,790379,LAW,2.0
29946,2021,790379,MANU,1.0
29947,2021,790LEA,AAVC,58.0
29948,2021,790LEA,AGNR,18.0
29949,2021,790LEA,ARCH,16.0
29950,2021,790LEA,HLTH,106.0
29951,2021,790LEA,HOSP,62.0
29952,2021,790LEA,HUMA,82.0
29953,2021,790LEA,LAW,33.0
29954,2021,790LEA,MANU,1.0
29955,2021,790LEA,STEM,29.0
29956,2021,790LEA,TRAN,23.0
29957,2021,800340,AGNR,26.0
29958,2021,800340,ARCH,35.0
29959,2021,800340,BMA,8.0
29960,2021,800340,HLTH,17.0
29961,2021,800340,HOSP,3.0
29962,2021,800340,HUMA,49.0
29963,2021,800340,INFO,4.0
29964,2021,800361,AGNR,23.0
29965,2021,800361,ARCH,12.0
29966,2021,800361,HLTH,20.0
29967,2021,800361,HOSP,3.0
29968,2021,800361,HUMA,55.0
29969,2021,800361,LAW,1.0
29970,2021,800361,MANU,24.0
29971,2021,800376,AAVC,1.0
29972,2021,800376,ARCH,2.0
29973,2021,800376,EDUC,1.0
29974,2021,800376,HLTH,10.0
29975,2021,800376,HUMA,2.0
29976,2021,800376,TRAN,1.0
29977,2021,800394,LAW,3.0
29978,2021,800396,HLTH,13.0
29979,2021,800396,HOSP,20.0
29980,2021,800396,HUMA,17.0
29981,2021,800396,INFO,1.0
29982,2021,800396,LAW,2.0
29983,2021,800396,MANU,1.0
29984,2021,800400,AAVC,52.0
29985,2021,800400,AGNR,33.0
29986,2021,800400,ARCH,29.0
29987,2021,800400,HLTH,18.0
29988,2021,800400,HOSP,43.0
29989,2021,800400,HUMA,4.0
29990,2021,800400,INFO,1.0
29991,2021,800400,MANU,17.0
29992,2021,800400,TRAN,1.0
29993,2021,800408,AAVC,20.0
29994,2021,800408,AGNR,86.0
29995,2021,800408,ARCH,27.0
29996,2021,800408,HLTH,10.0
29997,2021,800408,HUMA,1.0
29998,2021,800408,STEM,1.0
29999,2021,800LEA,AAVC,73.0
30000,2021,800LEA,AGNR,168.0
30001,2021,800LEA,ARCH,105.0
30002,2021,800LEA,BMA,8.0
30003,2021,800LEA,EDUC,1.0
30004,2021,800LEA,HLTH,88.0
30005,2021,800LEA,HOSP,69.0
30006,2021,800LEA,HUMA,128.0
30007,2021,800LEA,INFO,6.0
30008,2021,800LEA,LAW,6.0
30009,2021,800LEA,MANU,42.0
30010,2021,800LEA,STEM,1.0
30011,2021,800LEA,TRAN,2.0
30012,2021,810324,AAVC,10.0
30013,2021,810324,AGNR,26.0
30014,2021,810324,ARCH,15.0
30015,2021,810324,FINA,1.0
30016,2021,810324,HLTH,11.0
30017,2021,810324,HOSP,13.0
30018,2021,810324,HUMA,51.0
30019,2021,810324,LAW,3.0
30020,2021,810324,MANU,1.0
30021,2021,810340,AGNR,14.0
30022,2021,810340,ARCH,9.0
30023,2021,810340,HLTH,18.0
30024,2021,810340,HOSP,8.0
30025,2021,810340,HUMA,55.0
30026,2021,810340,LAW,4.0
30027,2021,810340,MANU,5.0
30028,2021,810340,STEM,1.0
30029,2021,810340,TRAN,8.0
30030,2021,810384,AGNR,9.0
30031,2021,810384,ARCH,26.0
30032,2021,810384,BMA,6.0
30033,2021,810384,HLTH,16.0
30034,2021,810384,HOSP,7.0
30035,2021,810384,HUMA,31.0
30036,2021,810384,LAW,1.0
30037,2021,810384,STEM,3.0
30038,2021,810384,TRAN,12.0
30039,2021,810385,BMA,2.0
30040,2021,810385,MANU,1.0
30041,2021,810LEA,AAVC,10.0
30042,2021,810LEA,AGNR,49.0
30043,2021,810LEA,ARCH,50.0
30044,2021,810LEA,BMA,8.0
30045,2021,810LEA,FINA,1.0
30046,2021,810LEA,HLTH,45.0
30047,2021,810LEA,HOSP,28.0
30048,2021,810LEA,HUMA,137.0
30049,2021,810LEA,LAW,8.0
30050,2021,810LEA,MANU,7.0
30051,2021,810LEA,STEM,4.0
30052,2021,810LEA,TRAN,20.0
30053,2021,820324,ARCH,1.0
30054,2021,820324,HLTH,1.0
30055,2021,820324,MANU,3.0
30056,2021,820324,STEM,1.0
30057,2021,820348,AGNR,29.0
30058,2021,820348,BMA,10.0
30059,2021,820348,EDUC,1.0
30060,2021,820348,HLTH,17.0
30061,2021,820348,HUMA,19.0
30062,2021,820349,AGNR,21.0
30063,2021,820349,ARCH,11.0
30064,2021,820349,BMA,1.0
30065,2021,820349,EDUC,1.0
30066,2021,820349,HUMA,34.0
30067,2021,820352,AGNR,46.0
30068,2021,820352,ARCH,14.0
30069,2021,820352,BMA,32.0
30070,2021,820352,HOSP,17.0
30071,2021,820352,HUMA,41.0
30072,2021,820352,MRKT,12.0
30073,2021,820352,STEM,20.0
30074,2021,820352,TRAN,11.0
30075,2021,820388,AAVC,6.0
30076,2021,820388,AGNR,37.0
30077,2021,820388,HUMA,54.0
30078,2021,820388,STEM,19.0
30079,2021,820LEA,AAVC,6.0
30080,2021,820LEA,AGNR,133.0
30081,2021,820LEA,ARCH,26.0
30082,2021,820LEA,BMA,43.0
30083,2021,820LEA,EDUC,2.0
30084,2021,820LEA,HLTH,18.0
30085,2021,820LEA,HOSP,17.0
30086,2021,820LEA,HUMA,148.0
30087,2021,820LEA,MANU,3.0
30088,2021,820LEA,MRKT,12.0
30089,2021,820LEA,STEM,40.0
30090,2021,820LEA,TRAN,11.0
30091,2021,821308,AAVC,5.0
30092,2021,821308,AGNR,26.0
30093,2021,821308,HLTH,34.0
30094,2021,821308,HOSP,26.0
30095,2021,821308,HUMA,37.0
30096,2021,821308,LAW,35.0
30097,2021,821308,STEM,13.0
30098,2021,821LEA,AAVC,5.0
30099,2021,821LEA,AGNR,26.0
30100,2021,821LEA,HLTH,34.0
30101,2021,821LEA,HOSP,26.0
30102,2021,821LEA,HUMA,37.0
30103,2021,821LEA,LAW,35.0
30104,2021,821LEA,STEM,13.0
30105,2021,830316,BMA,2.0
30106,2021,830316,HOSP,3.0
30107,2021,830343,AAVC,18.0
30108,2021,830343,AGNR,5.0
30109,2021,830343,ARCH,28.0
30110,2021,830343,HLTH,68.0
30111,2021,830343,HOSP,35.0
30112,2021,830343,LAW,38.0
30113,2021,830343,MANU,4.0
30114,2021,830343,MRKT,9.0
30115,2021,830343,STEM,13.0
30116,2021,830343,TRAN,18.0
30117,2021,830LEA,AAVC,18.0
30118,2021,830LEA,AGNR,5.0
30119,2021,830LEA,ARCH,28.0
30120,2021,830LEA,BMA,2.0
30121,2021,830LEA,HLTH,68.0
30122,2021,830LEA,HOSP,38.0
30123,2021,830LEA,LAW,38.0
30124,2021,830LEA,MANU,4.0
30125,2021,830LEA,MRKT,9.0
30126,2021,830LEA,STEM,13.0
30127,2021,830LEA,TRAN,18.0
30128,2021,840302,ARCH,1.0
30129,2021,840302,HLTH,35.0
30130,2021,840302,HUMA,18.0
30131,2021,840302,LAW,15.0
30132,2021,840302,MANU,31.0
30133,2021,840302,TRAN,1.0
30134,2021,840332,AAVC,6.0
30135,2021,840332,AGNR,22.0
30136,2021,840332,ARCH,13.0
30137,2021,840332,HLTH,57.0
30138,2021,840332,HUMA,49.0
30139,2021,840332,LAW,1.0
30140,2021,840332,MANU,12.0
30141,2021,840332,STEM,10.0
30142,2021,840356,ARCH,7.0
30143,2021,840356,HLTH,17.0
30144,2021,840356,HUMA,33.0
30145,2021,840356,LAW,1.0
30146,2021,840356,MANU,8.0
30147,2021,840356,STEM,5.0
30148,2021,840356,TRAN,2.0
30149,2021,840361,BMA,3.0
30150,2021,840361,INFO,1.0
30151,2021,840361,MANU,1.0
30152,2021,840366,ARCH,1.0
30153,2021,840366,MANU,1.0
30154,2021,840368,AAVC,5.0
30155,2021,840368,AGNR,6.0
30156,2021,840368,ARCH,9.0
30157,2021,840368,FINA,3.0
30158,2021,840368,HLTH,33.0
30159,2021,840368,HUMA,23.0
30160,2021,840368,MANU,30.0
30161,2021,840368,TRAN,14.0
30162,2021,840370,HUMA,3.0
30163,2021,840LEA,AAVC,11.0
30164,2021,840LEA,AGNR,28.0
30165,2021,840LEA,ARCH,31.0
30166,2021,840LEA,BMA,3.0
30167,2021,840LEA,FINA,3.0
30168,2021,840LEA,HLTH,142.0
30169,2021,840LEA,HUMA,126.0
30170,2021,840LEA,INFO,1.0
30171,2021,840LEA,LAW,17.0
30172,2021,840LEA,MANU,83.0
30173,2021,840LEA,STEM,15.0
30174,2021,840LEA,TRAN,17.0
30175,2021,84B332,HLTH,1.0
30176,2021,850324,AGNR,1.0
30177,2021,850332,AAVC,9.0
30178,2021,850332,AGNR,16.0
30179,2021,850332,ARCH,2.0
30180,2021,850332,HLTH,16.0
30181,2021,850332,HUMA,3.0
30182,2021,850332,TRAN,6.0
30183,2021,850352,AGNR,12.0
30184,2021,850352,ARCH,4.0
30185,2021,850352,EDUC,9.0
30186,2021,850352,HLTH,19.0
30187,2021,850352,HUMA,30.0
30188,2021,850352,INFO,6.0
30189,2021,850352,TRAN,4.0
30190,2021,850358,AAVC,12.0
30191,2021,850358,AGNR,10.0
30192,2021,850358,ARCH,28.0
30193,2021,850358,BMA,1.0
30194,2021,850358,EDUC,1.0
30195,2021,850358,HLTH,38.0
30196,2021,850358,HUMA,15.0
30197,2021,850358,MRKT,1.0
30198,2021,850360,EDUC,6.0
30199,2021,850LEA,AAVC,21.0
30200,2021,850LEA,AGNR,39.0
30201,2021,850LEA,ARCH,34.0
30202,2021,850LEA,BMA,1.0
30203,2021,850LEA,EDUC,16.0
30204,2021,850LEA,HLTH,73.0
30205,2021,850LEA,HUMA,48.0
30206,2021,850LEA,INFO,6.0
30207,2021,850LEA,MRKT,1.0
30208,2021,850LEA,TRAN,10.0
30209,2021,860316,AAVC,29.0
30210,2021,860316,AGNR,9.0
30211,2021,860316,ARCH,25.0
30212,2021,860316,BMA,5.0
30213,2021,860316,HLTH,35.0
30214,2021,860316,HOSP,11.0
30215,2021,860316,HUMA,7.0
30216,2021,860316,INFO,1.0
30217,2021,860316,MANU,2.0
30218,2021,860316,STEM,11.0
30219,2021,860336,AAVC,9.0
30220,2021,860336,AGNR,27.0
30221,2021,860336,ARCH,7.0
30222,2021,860336,BMA,4.0
30223,2021,860336,EDUC,8.0
30224,2021,860336,HLTH,21.0
30225,2021,860336,HUMA,40.0
30226,2021,860336,MANU,4.0
30227,2021,860336,STEM,19.0
30228,2021,860336,TRAN,3.0
30229,2021,860352,AAVC,15.0
30230,2021,860352,AGNR,11.0
30231,2021,860352,ARCH,1.0
30232,2021,860352,HLTH,35.0
30233,2021,860352,HOSP,17.0
30234,2021,860352,HUMA,66.0
30235,2021,860352,LAW,2.0
30236,2021,860352,MANU,3.0
30237,2021,860352,TRAN,1.0
30238,2021,860353,HLTH,4.0
30239,2021,860353,HUMA,1.0
30240,2021,860353,STEM,1.0
30241,2021,860354,ARCH,4.0
30242,2021,860354,BMA,4.0
30243,2021,860354,FINA,2.0
30244,2021,860354,HLTH,2.0
30245,2021,860354,INFO,2.0
30246,2021,860354,LAW,3.0
30247,2021,860354,MANU,4.0
30248,2021,860354,STEM,1.0
30249,2021,860354,TRAN,3.0
30250,2021,860LEA,AAVC,53.0
30251,2021,860LEA,AGNR,47.0
30252,2021,860LEA,ARCH,37.0
30253,2021,860LEA,BMA,13.0
30254,2021,860LEA,EDUC,8.0
30255,2021,860LEA,FINA,2.0
30256,2021,860LEA,HLTH,97.0
30257,2021,860LEA,HOSP,28.0
30258,2021,860LEA,HUMA,114.0
30259,2021,860LEA,INFO,3.0
30260,2021,860LEA,LAW,5.0
30261,2021,860LEA,MANU,13.0
30262,2021,860LEA,STEM,32.0
30263,2021,860LEA,TRAN,7.0
30264,2021,861308,AAVC,8.0
30265,2021,861308,AGNR,9.0
30266,2021,861308,BMA,17.0
30267,2021,861308,HLTH,15.0
30268,2021,861308,HOSP,1.0
30269,2021,861308,HUMA,29.0
30270,2021,861308,INFO,1.0
30271,2021,861308,STEM,13.0
30272,2021,861LEA,AAVC,8.0
30273,2021,861LEA,AGNR,9.0
30274,2021,861LEA,BMA,17.0
30275,2021,861LEA,HLTH,15.0
30276,2021,861LEA,HOSP,1.0
30277,2021,861LEA,HUMA,29.0
30278,2021,861LEA,INFO,1.0
30279,2021,861LEA,STEM,13.0
30280,2021,862312,AAVC,9.0
30281,2021,862312,ARCH,5.0
30282,2021,862312,BMA,4.0
30283,2021,862312,EDUC,1.0
30284,2021,862312,HLTH,17.0
30285,2021,862312,HUMA,8.0
30286,2021,862312,MANU,23.0
30287,2021,862LEA,AAVC,9.0
30288,2021,862LEA,ARCH,5.0
30289,2021,862LEA,BMA,4.0
30290,2021,862LEA,EDUC,1.0
30291,2021,862LEA,HLTH,17.0
30292,2021,862LEA,HUMA,8.0
30293,2021,862LEA,MANU,23.0
30294,2021,870314,AAVC,11.0
30295,2021,870314,AGNR,7.0
30296,2021,870314,ARCH,1.0
30297,2021,870314,HLTH,22.0
30298,2021,870314,HUMA,13.0
30299,2021,870314,MANU,3.0
30300,2021,870314,STEM,16.0
30301,2021,870314,TRAN,4.0
30302,2021,870LEA,AAVC,11.0
30303,2021,870LEA,AGNR,7.0
30304,2021,870LEA,ARCH,1.0
30305,2021,870LEA,HLTH,22.0
30306,2021,870LEA,HUMA,13.0
30307,2021,870LEA,MANU,3.0
30308,2021,870LEA,STEM,16.0
30309,2021,870LEA,TRAN,4.0
30310,2021,880308,AAVC,11.0
30311,2021,880308,AGNR,22.0
30312,2021,880308,ARCH,21.0
30313,2021,880308,HLTH,15.0
30314,2021,880308,MANU,7.0
30315,2021,880308,STEM,19.0
30316,2021,880308,TRAN,3.0
30317,2021,880320,HLTH,1.0
30318,2021,880320,MANU,1.0
30319,2021,880320,TRAN,6.0
30320,2021,880328,AGNR,9.0
30321,2021,880328,ARCH,14.0
30322,2021,880328,HLTH,7.0
30323,2021,880328,HOSP,6.0
30324,2021,880328,MANU,5.0
30325,2021,880328,TRAN,4.0
30326,2021,880LEA,AAVC,11.0
30327,2021,880LEA,AGNR,31.0
30328,2021,880LEA,ARCH,35.0
30329,2021,880LEA,HLTH,23.0
30330,2021,880LEA,HOSP,6.0
30331,2021,880LEA,MANU,13.0
30332,2021,880LEA,STEM,19.0
30333,2021,880LEA,TRAN,13.0
30334,2021,890304,AGNR,6.0
30335,2021,890304,HLTH,14.0
30336,2021,890304,MANU,6.0
30337,2021,890LEA,AGNR,6.0
30338,2021,890LEA,HLTH,14.0
30339,2021,890LEA,MANU,6.0
30340,2021,900311,AAVC,18.0
30341,2021,900311,AGNR,45.0
30342,2021,900311,ARCH,14.0
30343,2021,900311,BMA,3.0
30344,2021,900311,FINA,18.0
30345,2021,900311,HLTH,47.0
30346,2021,900311,HOSP,19.0
30347,2021,900311,HUMA,2.0
30348,2021,900311,INFO,1.0
30349,2021,900311,LAW,1.0
30350,2021,900311,STEM,10.0
30351,2021,900316,AAVC,13.0
30352,2021,900316,AGNR,24.0
30353,2021,900316,ARCH,13.0
30354,2021,900316,HLTH,6.0
30355,2021,900316,HOSP,6.0
30356,2021,900316,HUMA,2.0
30357,2021,900316,STEM,4.0
30358,2021,900316,TRAN,12.0
30359,2021,900336,AGNR,14.0
30360,2021,900336,ARCH,16.0
30361,2021,900336,HUMA,1.0
30362,2021,900336,INFO,1.0
30363,2021,900336,MANU,1.0
30364,2021,900336,STEM,4.0
30365,2021,900342,AAVC,11.0
30366,2021,900342,AGNR,23.0
30367,2021,900342,ARCH,10.0
30368,2021,900342,BMA,5.0
30369,2021,900342,FINA,5.0
30370,2021,900342,HLTH,32.0
30371,2021,900342,HOSP,47.0
30372,2021,900342,HUMA,1.0
30373,2021,900342,INFO,8.0
30374,2021,900342,STEM,7.0
30375,2021,900342,TRAN,2.0
30376,2021,900344,AGNR,31.0
30377,2021,900344,ARCH,4.0
30378,2021,900344,HLTH,22.0
30379,2021,900344,HOSP,20.0
30380,2021,900344,HUMA,1.0
30381,2021,900344,LAW,1.0
